acousticness,album,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_href,type,uri,valence,lyrics
0.0151,The Incident,https://api.spotify.com/v1/audio-analysis/3ai3l4GIofDQPcxrAoZiPs,Porcupine Tree,0.509,0.3363589185473158,0.574,3ai3l4GIofDQPcxrAoZiPs,0.209,5,0.158,0.2813268160370695,1,Time Flies,0.0288,0.6887060906590222,4,https://api.spotify.com/v1/tracks/3ai3l4GIofDQPcxrAoZiPs,audio_features,spotify:track:3ai3l4GIofDQPcxrAoZiPs,0.151,"i was born in '67 the year of ""sgt. pepper"" and ""are you experienced""  into a suburban heaven yeah it should have been forever it all seemed to make so much sense  but after a while you realise time flies and the best thing that you can do is take whatever comes to you 'cause time flies  she said luck is all you make it you just reach out and take it now let's dance a while  she said nothing ever happens if you don't make it happen and if you can't laugh then smile  but after a while you realise time flies and the best thing that you can do is take whatever comes to you 'cause time flies  and laughing under summer showers is still the way i see you now  how does time break down? with no marker, things slow down a conference of the strange and your family is deranged  i could tell you what i'm thinking while we sit here drinkin' but i'm not sure where to start  you see there's something wrong here i'm sorry if i'm not clear can you stop smoking your cigar?  but after a while you realise time flies and the best thing that you can do is take whatever comes to you 'cause time flies  and the coat you wore to alton towers is still the way i see you now"
0.889,The Incident,https://api.spotify.com/v1/audio-analysis/56yGKrecuX9J77pe2Oqknp,Porcupine Tree,0.314,0.05042071268878303,0.0144,56yGKrecuX9J77pe2Oqknp,0.81,7,0.109,0.3890034752634702,1,Degree Zero of Liberty,0.0521,0.4788897905841932,4,https://api.spotify.com/v1/tracks/56yGKrecuX9J77pe2Oqknp,audio_features,spotify:track:56yGKrecuX9J77pe2Oqknp,0.0824,instrumental
0.0586,The Incident,https://api.spotify.com/v1/audio-analysis/397XG2ewKrFbbAYnV8tdSy,Porcupine Tree,0.568,0.14554541906363522,0.563,397XG2ewKrFbbAYnV8tdSy,0.932,7,0.14300000000000002,0.3013590257960614,0,Octane Twisted,0.0262,0.5005216951403307,4,https://api.spotify.com/v1/tracks/397XG2ewKrFbbAYnV8tdSy,audio_features,spotify:track:397XG2ewKrFbbAYnV8tdSy,0.174,we go following sorrow to free your blood spilling out of the reeds there give me a sign i can breathe air blood flowing out of the stream there  (give me something new please) we go following sorrow to free your (something i can love) blood spilling out of the reeds there (give me something new please) give me a sign i can breathe air (something i can love) blood flowing out of the stream there
0.861,The Incident,https://api.spotify.com/v1/audio-analysis/1vNk5kI1fN1zpoHi9Fcvqe,Porcupine Tree,0.348,0.07641478953803937,0.187,1vNk5kI1fN1zpoHi9Fcvqe,0.0672,0,0.439,0.5237758878874353,0,The Seance,0.0351,0.6355722310635203,5,https://api.spotify.com/v1/tracks/1vNk5kI1fN1zpoHi9Fcvqe,audio_features,spotify:track:1vNk5kI1fN1zpoHi9Fcvqe,0.147,"under gas light, the joining of hands chanting a name over and over the table tilts, the circle is broken doubting no more they pay what they owe her  disembodied, a luminous hand holding the air, passing the current a voice is channeled, a rope is uncoiled flicker the light and someone is here  we go following sorrow to free your blood spilling out of the reeds there give me a sign i can breathe air blood flowing out of the stream there  (give me something new please) we go following sorrow to free your (something i can love) blood spilling out of the reeds there (give me something new please) give me a sign i can breathe air (something i can love) blood flowing out of the stream there"
0.00318,The Incident,https://api.spotify.com/v1/audio-analysis/3ZiMDaDMkG7w8wrdXR8XU5,Porcupine Tree,0.551,0.06628235157437808,0.7979999999999999,3ZiMDaDMkG7w8wrdXR8XU5,0.875,0,0.249,0.2701099087390162,1,Circle of Manias,0.05,0.5006587059852661,4,https://api.spotify.com/v1/tracks/3ZiMDaDMkG7w8wrdXR8XU5,audio_features,spotify:track:3ZiMDaDMkG7w8wrdXR8XU5,0.7859999999999999,instrumental
0.42,The Incident,https://api.spotify.com/v1/audio-analysis/1uxoXkqBBXnf5muhMjtfe1,Porcupine Tree,0.353,0.1943209187844723,0.287,1uxoXkqBBXnf5muhMjtfe1,0.0618,7,0.11,0.453394739072698,1,I Drive the Hearse,0.0324,0.6845061812969657,3,https://api.spotify.com/v1/tracks/1uxoXkqBBXnf5muhMjtfe1,audio_features,spotify:track:1uxoXkqBBXnf5muhMjtfe1,0.191,"when this freedom stains my coat  with the winter in my throat when i'm lost i dig the dirt when i fall i drive the hearse  and silence is another way of saying what i wanna say and lying is another way of hoping it will go away and you were always my mistake...  given time, i fix the roof  given cash, i speak the truth   and silence is another way of saying what i wanna say and lying is another way of hoping it will go away and you were always my mistake...  when i'm down i drive the hearse   when this boredom wears me out then the sky begins to cloud  sleeping with my ball and chain when she cries, i take the blame  and pride is just another way of trying to live with my mistakes denial is a better way of getting through another day  and silence is another way of saying what i wanna say and lying is another way of hoping it will go away and you were always my mistake...  when i'm down i drive the hearse"
0.531,The Incident,https://api.spotify.com/v1/audio-analysis/69A5QG3evizbYEdMQy9xg2,Porcupine Tree,0.578,0.10672376984685164,0.34,69A5QG3evizbYEdMQy9xg2,0.287,9,0.0917,0.3387958070804961,0,Flicker,0.0295,0.5903059557560364,4,https://api.spotify.com/v1/tracks/69A5QG3evizbYEdMQy9xg2,audio_features,spotify:track:69A5QG3evizbYEdMQy9xg2,0.07400000000000001,nothing is new here underneath the sun all of the big new charlatans will stare at us merely a flicker of the light to come only the people who always think they know best  nothing is new here underneath the sun all of the big new charlatans will stare at us merely a flicker of the light to come only the people who always think they know best
0.0050799999999999994,The Incident,https://api.spotify.com/v1/audio-analysis/2VA9wnMBYvGvCtdF6DIWHp,Porcupine Tree,0.591,0.16562546657174007,0.772,2VA9wnMBYvGvCtdF6DIWHp,0.84,4,0.133,0.30672731896137656,0,Bonnie the Cat,0.0488,0.5796349187947262,4,https://api.spotify.com/v1/tracks/2VA9wnMBYvGvCtdF6DIWHp,audio_features,spotify:track:2VA9wnMBYvGvCtdF6DIWHp,0.506,can't feel the pain that i expected i still place keys in the ignition i know what will be one thought is stopping me from sleeping i saw the future and it's breeding i know what will be  could be a last resort could go against us all  there are three things that i would die for but i am sure you're not one of them i know what will be  could be a last resort could go against us all  you think you've guarded all at dark now you stole them off someone suspecting i know what will be i hold your birth control to ransom the cells divided grow inside you i know what will be  i know what will be i know what will be
0.823,The Incident,https://api.spotify.com/v1/audio-analysis/1mtVToJu84G5iBk2yeRMNP,Porcupine Tree,0.604,0.10566760745132173,0.251,1mtVToJu84G5iBk2yeRMNP,0.142,4,0.109,0.4160709744864804,1,Black Dahlia,0.0331,0.6111526827777368,4,https://api.spotify.com/v1/tracks/1mtVToJu84G5iBk2yeRMNP,audio_features,spotify:track:1mtVToJu84G5iBk2yeRMNP,0.127,"you have no interest in the past where you came from, or where you're going to there's a cliché in your eye file the edges down, soon be underground  there's nothing here for you under the sun there's nothing new to do, it's all been done so put your faith in another place never seem to get away from this it's all falling into an abyss so put your foot on the pedal boy  all you know is second hand the bullet passed through the cage inside you you stole the only thing you love so unfaithful, the drop is fatal  there's nothing here for you under the sun there's nothing new to do, it's all been done so put your faith in another place never seem to get away from this it's all falling into an abyss so put your foot on the pedal boy  all you know is second hand the bullet passed through the cage inside you"
0.0199,The Incident,https://api.spotify.com/v1/audio-analysis/5OZjlpVk9l3MG2H3FyxlyT,Porcupine Tree,0.511,0.21803656530228088,0.445,5OZjlpVk9l3MG2H3FyxlyT,0.85,9,0.0544,0.307066369056028,1,Remember Me Lover,0.0296,0.7005891466332221,3,https://api.spotify.com/v1/tracks/5OZjlpVk9l3MG2H3FyxlyT,audio_features,spotify:track:5OZjlpVk9l3MG2H3FyxlyT,0.107,"i didn't want to feel like a slave to your mood swings and i'm not saying anything i wouldn't say behind your back and all this shit could have happened to anyone all that matters now is how you're gonna pick it up to throw it back  it's so hard to get along i always know what you're gonna say this too. i hated you i wish you'd learn to keep your mouth shut  i never meant to start anything that i couldn't finish but now i've gotta be the one to turn away, it's time to react i meant every word that i said, yeah i really did but you gotta understand that i was sleeping then so relax  i walked away, now remember me lover i told you lies, now remember me lover i took your money, remember me lover i ruined your life, now remember me lover  it's so hard to get along i always know what you're gonna say this too. i hated you i wish you'd learn to keep your mouth shut  i've been through this with you about a hundred times agree to disagree, and start again with our lives then every single morning i wake up and you're still there but tomorrow you will be alone and that is all you deserve  i walked away, now remember me lover i told you lies, now remember me lover i took your money, remember me lover i ruined your life, now remember me lover  it's so hard to get along i always know what you're gonna say this too. i hated you i wish you'd learn to keep your mouth shut"
0.00202,Deadwing,https://api.spotify.com/v1/audio-analysis/6us1MSxEvRjJVD3ZZILYZj,Porcupine Tree,0.527,0.28159833856053706,0.888,6us1MSxEvRjJVD3ZZILYZj,0.627,0,0.381,0.1614726075777696,1,Deadwing,0.0486,0.8325042420665452,4,https://api.spotify.com/v1/tracks/6us1MSxEvRjJVD3ZZILYZj,audio_features,spotify:track:6us1MSxEvRjJVD3ZZILYZj,0.294,"and something warm and soft just passed through here it took the precious things that i hold dearer it rifled through the grey and disappeared the creeping darkness makes the small hours clearer  like a cancer scare in the dentist's chair sucking in the air wire across the stair kicking down the door at your local store with the world at war voices through the floor unexpected news wearing high heeled shoes blowing out the fuse paying all your dues deadwing lullaby like a fracture tied it's a worthless lie to the public eye  i don't take waifs and strays back home with me my bleeding heart does not extend to charity  yes i'd have to say i like my privacy and did you know you're on closed circuit tv? so smile at me  and a dream you had of your mum and dad on a beach somewhere and the poison air with the cancer threat in a cigarette deadwing lullaby find a place to hide  and from the yellow windows of the last train a spectre from the next life breathes his fog on the pane i look with you into the speeding black rain afraid to touch someone, afraid to ask her for her name  and in the morning when i find i have lost you i throw a window open wide and step through"
0.000833,Deadwing,https://api.spotify.com/v1/audio-analysis/36BI9UfUU1AvI2mzgPXOL9,Porcupine Tree,0.435,0.12350715045945465,0.9309999999999999,36BI9UfUU1AvI2mzgPXOL9,0.0175,7,0.0704,0.07507134179074958,1,Shallow,0.0514,0.9178198412782058,4,https://api.spotify.com/v1/tracks/36BI9UfUU1AvI2mzgPXOL9,audio_features,spotify:track:36BI9UfUU1AvI2mzgPXOL9,0.7020000000000001,"i don't remember did something in my past create a hole? don't use your gender to drive a stake right through my soul  i live to function on my own is all i know no friends to mention no distraction, nowhere to go  shallow, shallow give it to me, give it to me scissors cutting out your anger shallow, shallow no good to me, not if you bleed bite your tongue, ignore the splinter  this city drains me well maybe it's the smell of gasoline the millions pain me it's easier to talk to my pc  i live to function on my own is all i know no friends to mention no distraction, nowhere to go  shallow, shallow give it to me, give it to me scissors cutting out your anger shallow, shallow no good to me, not if you bleed bite your tongue, ignore the splinter  shallow, shallow give it to me, give it to me scissors cutting out your anger shallow, shallow no good to me, not if you bleed bite your tongue, ignore the splinter"
0.203,Deadwing,https://api.spotify.com/v1/audio-analysis/1EL8X3XUO27bksrv9cLvXE,Porcupine Tree,0.354,0.1241408478967726,0.581,1EL8X3XUO27bksrv9cLvXE,0.655,9,0.177,0.17161585624275985,1,Lazarus,0.0302,0.9061739194587018,4,https://api.spotify.com/v1/tracks/1EL8X3XUO27bksrv9cLvXE,audio_features,spotify:track:1EL8X3XUO27bksrv9cLvXE,0.337,"as the cheerless towns pass my window i can see a washed out moon through the fog and then a voice inside my head breaks the analogue and says:  ""follow me down to the valley below you know, moonlight is bleeding from out of your soul""  i survived against the will of my twisted folk but in the deafness of my world, the silence broke and said:  ""follow me down to the valley below you know, moonlight is bleeding from out of your soul"" ""follow me down to the valley below you know, moonlight is bleeding from out of your soul""  ""my david don't you worry; this cold world is not for you so rest your head upon me; i have strength to carry you""  (ghosts of the twenties rising golden summers just holding you)  ""follow me down to the valley below (follow me, follow me down) you know, moonlight is bleeding from out of your soul"" ""follow me down to the valley below (follow me, follow me down) you know, moonlight is bleeding from out of your soul""  come to us lazarus - it's time for you to go"
0.000508,Deadwing,https://api.spotify.com/v1/audio-analysis/7lqZVOSl9uDx8l2TwxkLnV,Porcupine Tree,0.61,0.13371015927409,0.848,7lqZVOSl9uDx8l2TwxkLnV,0.636,11,0.7170000000000001,0.12372503037323765,0,Halo,0.0347,0.5165308854062372,4,https://api.spotify.com/v1/tracks/7lqZVOSl9uDx8l2TwxkLnV,audio_features,spotify:track:7lqZVOSl9uDx8l2TwxkLnV,0.695,"god is in my fingers god is in my head god is in the trigger god is in the lead  god is freedom god is truth god is power god is proof god is fashion god is fame god gives meaning god gives pain  you can be right like me with god in the hole you're a righteous soul i got a halo around me i got a halo around me i'm not the same as you 'cause i've seen the light and i'm gaining in height now i got a halo around me i got a halo around me i got a halo around my head  god is on the cellphone god is on the net god is in the warning god is in the threat  god is freedom god is truth god is power god is proof god is fashion god is fame god gives meaning, god gives pain  you can be right like me with god in the hole you're a righteous soul i got a halo around me i got a halo around me i'm not the same as you 'cause i've seen the light and i'm gaining in height now i got a halo around me i got a halo around me ('cause i've got a halo round my head) i got a halo around my head  you can be right like me with god in the hole you're a righteous soul i got a halo around me i got a halo around me i'm not the same as you 'cause i've seen the light and i'm gaining in height now i got a halo around me i got a halo around me i got a halo around my head  'cause i've got a halo around my head"
