acousticness,album,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_href,type,uri,valence,lyrics
0.0775,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/7GVrWak6y01P1t8bwbZW8e,Steven Wilson,0.608,0.20250311694224926,0.523,7GVrWak6y01P1t8bwbZW8e,0.6,4,0.0897,0.4717086443870788,0,Perfect Life,0.0295,0.7578840445464307,4,https://api.spotify.com/v1/tracks/7GVrWak6y01P1t8bwbZW8e,audio_features,spotify:track:7GVrWak6y01P1t8bwbZW8e,0.696,"when i was 13 i had a sister for 6 months she arrived one february morning, pale and shellshocked, from past lives i could not imagine she was 3 years older than me, but in no time we became friends we'd listen to her mix tapes; dead can dance, felt, this mortal coil... she introduced me to her favourite books, gave me clothes, and my first cigarette sometimes we would head down to blackbirds moor to watch the barges on grand union in the twilight she said ""the water has no memory"" for a few months everything about our lives was perfect it was only us, we were inseparable but gradually she passed into another distant part of my memory until i could no longer remember her face, her voice, even her name  we have got, we have got the perfect life"
0.255,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/5cxmpBhMn4Wxs4ZyHLv4mR,Steven Wilson,0.381,0.3839873024301088,0.253,5cxmpBhMn4Wxs4ZyHLv4mR,0.124,2,0.126,0.4970696992953325,1,Routine,0.0382,0.6544599061072398,5,https://api.spotify.com/v1/tracks/5cxmpBhMn4Wxs4ZyHLv4mR,audio_features,spotify:track:5cxmpBhMn4Wxs4ZyHLv4mR,0.0617,"what do i do with all the children's clothes? such tiny things that still smell of them and the footprints in the hallway on to my knees, scrub them away  and how to be of use? make the tea and the soup all of their favourites, throw them away and all their school books and their running shoes washing them clean in the dirty steel sink  routine keeps me in line helps me pass the time concentrates my mind helps me to sleep  keep making beds, keep the cat fed open the windows, let the air in keep the house clean, keep the routine paintings they made still stuck to the fridge  keep cleaning, keep ironing cooking their meals on the stainless steel hob keep washing, keep scrubbing long until the dark comes to bruise the sky deep in the debt to night  routine keeps me in line helps me pass the time helps me to sleep  routine keeps me in line helps me pass the time helps me to sleep  the most beautiful morning forever like the ones from far off, far off away with the hum of the bees in the jasmine sway don't ever let go try to let go don't ever let go try to let go don't ever"
0.0101,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/1a6uHU6uqREaMMgkrKijLC,Steven Wilson,0.252,0.4921500157363656,0.588,1a6uHU6uqREaMMgkrKijLC,0.517,9,0.266,0.3924509872322612,1,Home Invasion / Regret #9,0.0403,0.4062177638365509,4,https://api.spotify.com/v1/tracks/1a6uHU6uqREaMMgkrKijLC,audio_features,spotify:track:1a6uHU6uqREaMMgkrKijLC,0.171,
0.812,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/1m70CuyE2lzlV4GI8vNZ6e,Steven Wilson,0.223,0.12081389481827533,0.249,1m70CuyE2lzlV4GI8vNZ6e,0.37799999999999995,7,0.0855,0.7298192981232121,1,Transience,0.0352,0.8841077029957265,3,https://api.spotify.com/v1/tracks/1m70CuyE2lzlV4GI8vNZ6e,audio_features,spotify:track:1m70CuyE2lzlV4GI8vNZ6e,0.126,"cut through the country, speed through the dark a child in a train, tristessa departs it's only the start  filigree circles round her young wrist her mother is frowning at something she missed she fixes her hair  at the failing of the day she heard her father always say ""remember, it's only the start"" it's only the start  when she drifted off to sleep she had the whole world at her feet because it's only the start it's only the start  before they fell away it seemed to matter all the same but it was only the start it's only the start it's only the start"
0.0117,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/4ceTCJPLBQBOogseivMuhL,Steven Wilson,0.325,0.5783003726057352,0.507,4ceTCJPLBQBOogseivMuhL,0.40299999999999997,4,0.10800000000000001,0.4280332100746529,1,Ancestral,0.0478,0.6737068693290669,1,https://api.spotify.com/v1/tracks/4ceTCJPLBQBOogseivMuhL,audio_features,spotify:track:4ceTCJPLBQBOogseivMuhL,0.146,"reason never seems to come to guilty men things that meant so much mean nothing in the end their function is dysfunction and to hide the truth distracted by their faith, ignoring every proof  a bicycle a garden wall a mother's call a love is born and after all the sleep that falls on me  and in the city there are those that live alone twilight brings them from the gloom into our homes and hiding there among the wreckage left behind they see things that haunt them when they close their eyes  come back if you want to and remember who you were 'cause there's nothing here for you my dear and everything must pass  when the world doesn't want you it will never tell you why you can shut the door, but you can't ignore the crawl of your decline  (come child) come back if you want to come back if you want to come back  a bicycle a garden wall a mother's call a love is born and after all the sleep that falls on me"
0.6809999999999999,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/37TyzXvVbPD2JIZEm65x9h,Steven Wilson,0.301,0.3386266042350449,0.292,37TyzXvVbPD2JIZEm65x9h,0.052000000000000005,4,0.11,0.5235819437661341,0,Happy Returns / Ascendant Here On...,0.0396,0.731642491737016,4,https://api.spotify.com/v1/tracks/37TyzXvVbPD2JIZEm65x9h,audio_features,spotify:track:37TyzXvVbPD2JIZEm65x9h,0.10400000000000001,
0.87,Cover Version,https://api.spotify.com/v1/audio-analysis/2q47KHmsvler2EPLFOjlLT,Steven Wilson,0.353,0.19922809736992164,0.0805,2q47KHmsvler2EPLFOjlLT,0.00079,7,0.11599999999999999,0.6201074443591711,1,Thank You,0.0331,0.8848076882591945,4,https://api.spotify.com/v1/tracks/2q47KHmsvler2EPLFOjlLT,audio_features,spotify:track:2q47KHmsvler2EPLFOjlLT,0.23,
0.866,Cover Version,https://api.spotify.com/v1/audio-analysis/4R7hbuK8y9HbtDqM2fzIN2,Steven Wilson,0.396,0.137112630271058,0.11800000000000001,4R7hbuK8y9HbtDqM2fzIN2,0.0225,0,0.0739,0.539070676062234,1,Moment I Lost,0.0368,0.6318498557925096,4,https://api.spotify.com/v1/tracks/4R7hbuK8y9HbtDqM2fzIN2,audio_features,spotify:track:4R7hbuK8y9HbtDqM2fzIN2,0.0373,here is the moment and the coil has been unwound  here is the moment nothing wears me down  here is the moment there's no need to pretend to think about the future when this moment ends  here is the moment here is the moment here is the moment  here is the moment lfe just flows right through me nothing really matters the freedom is just to breath  here is the moment when day begins to fade this will be the thing i treasure from all the things i'm made  here is the moment here is the moment here is the moment
0.835,Cover Version,https://api.spotify.com/v1/audio-analysis/715yTq2bq8Tku9LtmmMN9O,Steven Wilson,0.531,0.21868766561543465,0.23199999999999998,715yTq2bq8Tku9LtmmMN9O,0.00745,1,0.534,0.5197446452243075,0,The Day Before You Came,0.0359,0.5894296962169218,4,https://api.spotify.com/v1/tracks/715yTq2bq8Tku9LtmmMN9O,audio_features,spotify:track:715yTq2bq8Tku9LtmmMN9O,0.133,"must have left my house at eight, because i always do my train, i'm certain, left the station just when it was due i must have read the morning paper going into town and having gotten through the editorial, no doubt i must have frowned  i must have made my desk around a quarter after nine with letters to be read, and heaps of papers waiting to be signed i must have gone to lunch at half past twelve or so the usual place, the usual bunch  and still on top of this i'm pretty sure it must have rained the day before you came i must have lit my seventh cigarette at half past two and at the time i never even noticed i was blue  i must have kept on dragging through the business of the day without really knowing anything, i hid a part of me away at five i must have left, there's no exception to the rule a matter of routine, i've done it ever since i finished school  the train back home again undoubtedly i must have read the evening paper then oh yes, i'm sure my life was well within its usual frame the day before you came  must have opened my front door at eight o'clock or so and stopped along the way to buy some chinese food to go i'm sure i had my dinner watching something on tv there's not, i think, a single episode of dallas that i didn't see  i must have gone to bed around a quarter after ten i need a lot of sleep, and so i like to be in bed by then i must have read a while the latest one by marilyn french or something in that style  it's funny, but i had no sense of living without aim the day before you came and turning out the light i must have yawned and cuddled up for yet another night  and rattling on the roof i must have heard the sound of rain the day before you came"
0.8640000000000001,Cover Version,https://api.spotify.com/v1/audio-analysis/3DiDDrlP8GjjPKGYhxZobJ,Steven Wilson,0.501,0.1525349821904307,0.113,3DiDDrlP8GjjPKGYhxZobJ,0.0983,5,0.0801,0.4908602525640131,1,Please Come Home,0.0299,0.4315119681690912,4,https://api.spotify.com/v1/tracks/3DiDDrlP8GjjPKGYhxZobJ,audio_features,spotify:track:3DiDDrlP8GjjPKGYhxZobJ,0.214,my lost boy you've been lonely i know i'll bring peace and i'll carry you home  please come home please come home make me whole again  you have once recalled harbour lakes you have sheltered from crawling astray  please come home please come home make me whole again  please come home please come home please come home please come home make me whole again
0.364,Cover Version,https://api.spotify.com/v1/audio-analysis/1DYFXgGvXys20JMca3vxGk,Steven Wilson,0.508,0.2597756372514386,0.332,1DYFXgGvXys20JMca3vxGk,0.892,0,0.1,0.5129072769134165,1,A Forest,0.0375,0.8423927917307004,4,https://api.spotify.com/v1/tracks/1DYFXgGvXys20JMca3vxGk,audio_features,spotify:track:1DYFXgGvXys20JMca3vxGk,0.086,come closer and see see into the trees find the girl if you can come closer and see see into the dark just follow your eyes just follow your eyes  i hear her voice calling my name the sound is deep in the dark i hear her voice and start to run into the trees into the trees  into the trees  suddenly i stop but i know it's too late i'm lost in a forest all alone the girl was never there it's always the same i'm running towards nothing again and again and again and again
0.836,Cover Version,https://api.spotify.com/v1/audio-analysis/1HRE25devhNyLMhGNbTO8u,Steven Wilson,0.389,0.1525135721692562,0.14,1HRE25devhNyLMhGNbTO8u,0.7879999999999999,11,0.0774,0.5086862485174074,0,Four Trees Down,0.0378,0.6318972232163533,4,https://api.spotify.com/v1/tracks/1HRE25devhNyLMhGNbTO8u,audio_features,spotify:track:1HRE25devhNyLMhGNbTO8u,0.055999999999999994,four trees down i will wait underground i've got time  warm earth weighs down in my lungs i miss the summer sun  in the spring footsteps fall frail birds sing insects crawl  and i had so much to say the time just slipped away  known paths steels where we hold doubts appear rain spreads gold  warm earth weighs down in my lungs i miss the summer sun
0.872,Cover Version,https://api.spotify.com/v1/audio-analysis/0K8dRvlNwNhdW8QsfcR7BN,Steven Wilson,0.502,0.17355462731219307,0.21100000000000002,0K8dRvlNwNhdW8QsfcR7BN,0.057999999999999996,3,0.11,0.4887671806321077,1,The Guitar Lesson,0.0296,0.8104197806361972,3,https://api.spotify.com/v1/tracks/0K8dRvlNwNhdW8QsfcR7BN,audio_features,spotify:track:0K8dRvlNwNhdW8QsfcR7BN,0.134,"the pupil is twelve, attractive withdrawn in a midnight blue school uniform lips just a little too full for her face distant eyes full of space  in her posture no trace of coquette no defiance she fingers the frets looking forlorn crossing her legs where her tights have been torn  starts as her mother comes into the room and the afternoon grows still and her mother feels a chill shivers and buttons her coat  i gently correct the curve of her back and open her book in the now empty flat at the classical piece i've had her prepare and her arms are bare as she plays  and i draw back behind her ear a few strands of hair gone astray she shows me her bracelet, the lesson is done i turn it around between finger and thumb  we sit face to face and it seems to me that her face is the face of a cat and touching the place where her breasts will be i press my hand flat  she comes into my lap, i turn her around her hands clasp my neck and her feet skim the ground her skirt travels up under my palm but the pupil sits looking so calm  as if listening to the distant sound of a burglar alarm. what happened next it's hard to recall the guitar lesson left no traces at all  now from afar it seems to resemble a strange composition in oil of a man, a guitar and an innocent little girl"
0.988,Cover Version,https://api.spotify.com/v1/audio-analysis/2IaKBr2yfgVesuv9pRTQLM,Steven Wilson,0.168,0.2980274947491923,0.122,2IaKBr2yfgVesuv9pRTQLM,0.495,9,0.10099999999999999,0.6661899113932882,0,The Unquiet Grave,0.0356,0.6675596303235721,4,https://api.spotify.com/v1/tracks/2IaKBr2yfgVesuv9pRTQLM,audio_features,spotify:track:2IaKBr2yfgVesuv9pRTQLM,0.0339,"cold blows the wind to my true love and gently drops the rain i've never had but one true love and in green-wood he lies slain  i'll do as much for my true love as any young girl may i'll sit and mourn all on his grave for twelve months and a day  and when twelve months and a day was passed the ghost did rise and speak ""why sittest thou all on my grave and will not let me sleep?""  go fetch me water, my true love and blood from out the stone go fetch me milk from a fair maid's breast that young man has never known  how oft on yonder grave, my true love where we were want to walk the fairest flower that i ever saw has withered to my stalk  when will we meet again, sweetheart when shall we meet again? when the autumn leaves that fall from the trees are green and spring again"
0.0129,Cover Version,https://api.spotify.com/v1/audio-analysis/4DjWtWAUH4AjFJmiDTNU14,Steven Wilson,0.556,0.1679808851330954,0.39399999999999996,4DjWtWAUH4AjFJmiDTNU14,0.629,7,0.0934,0.36391543989395103,0,Sign 'O' the Times,0.07,1.0,4,https://api.spotify.com/v1/tracks/4DjWtWAUH4AjFJmiDTNU14,audio_features,spotify:track:4DjWtWAUH4AjFJmiDTNU14,0.23,
0.9259999999999999,Cover Version,https://api.spotify.com/v1/audio-analysis/0zrWCsKSOz8HLcPczyqc2J,Steven Wilson,0.205,0.15399300463241491,0.11900000000000001,0zrWCsKSOz8HLcPczyqc2J,0.147,7,0.0826,0.5566524802902393,1,Well You're Wrong,0.0325,0.4658954548325299,3,https://api.spotify.com/v1/tracks/0zrWCsKSOz8HLcPczyqc2J,audio_features,spotify:track:0zrWCsKSOz8HLcPczyqc2J,0.312,"don't wanna see anybody don't wanna see anybody but you don't wanna see anybody  don't wanna feel anybody don't wanna feel anybody but you don't wanna feel anybody  tell me how does it feel, when you want to be real but there's nothing inside? i wish i could explain why the sound of the rain brings you into my mind  whatever you think well you're wrong  don't wanna need anybody don't wanna need anybody but you don't wanna need anybody  don't wanna leave anybody don't wanna leave anybody but you don't wanna leave anybody  tell me how does it feel, when you want to be real but there's nothing inside? i wish i could explain why the sound of the rain brings you into my mind  whatever you think well you're wrong"
0.846,Cover Version,https://api.spotify.com/v1/audio-analysis/4nhy6SsrkpVddFeOWvmcdm,Steven Wilson,0.299,0.2163368452904733,0.115,4nhy6SsrkpVddFeOWvmcdm,0.691,2,0.32299999999999995,0.6327356450150003,0,Lord of the Reedy River,0.0336,0.7048114776531019,4,https://api.spotify.com/v1/tracks/4nhy6SsrkpVddFeOWvmcdm,audio_features,spotify:track:4nhy6SsrkpVddFeOWvmcdm,0.0393,
0.675,Cover Version,https://api.spotify.com/v1/audio-analysis/4So0duSAHEaBGfh5oLbW5H,Steven Wilson,0.1,0.2226642202149138,0.184,4So0duSAHEaBGfh5oLbW5H,0.802,0,0.348,0.6868415544547548,1,An End to End,0.0368,0.3950127365739669,3,https://api.spotify.com/v1/tracks/4So0duSAHEaBGfh5oLbW5H,audio_features,spotify:track:4So0duSAHEaBGfh5oLbW5H,0.0358,dream cold let go saint rose don't go  i will sing to you  stay near cleanse clear stay here my dear  saw there soul in showers rain for hours  be still no will fulfill until  insect heavy dawn find the spawn
0.00221,The Raven That Refused to Sing (And Other Stories),https://api.spotify.com/v1/audio-analysis/033qZdFc0NDMcC5qgwuUux,Steven Wilson,0.41600000000000004,0.5210628219977976,0.447,033qZdFc0NDMcC5qgwuUux,0.604,4,0.083,0.3693225423847066,0,Luminol,0.0309,0.9058440874928948,4,https://api.spotify.com/v1/tracks/033qZdFc0NDMcC5qgwuUux,audio_features,spotify:track:033qZdFc0NDMcC5qgwuUux,0.28800000000000003,"here we all are born into a struggle to come so far but end up returning to dust  oxfam panache and tips his hat (laces undone) he has no truck with idle chat (work to be done) the songs he learned from scratched lps stops in mid-flow to sip his tea  he strums the chords with less than grace (songs we all know) each passing year etched on his face (sun, rain or snow) the words he sings are not his own they speak of things he'll never know"
0.0414,The Raven That Refused to Sing (And Other Stories),https://api.spotify.com/v1/audio-analysis/4kZbYkUuDHyphD71bPMYL1,Steven Wilson,0.447,0.3263244060681709,0.349,4kZbYkUuDHyphD71bPMYL1,0.401,2,0.102,0.4056373404032652,1,Drive Home,0.0314,0.6521967958569294,4,https://api.spotify.com/v1/tracks/4kZbYkUuDHyphD71bPMYL1,audio_features,spotify:track:4kZbYkUuDHyphD71bPMYL1,0.0756,cold windowpane a car upturned in the rain wait on in vain don't try to bear the blame deal with the pain dust down your wings again  you need to clear away all the jetsam in your brain and face the truth well love can make amends while the darkness always ends you're still alone so drive home  a pause without end a moment in time suspends how could she leave? release all your guilt and breathe give up your pain hold up your head again
0.00415,The Raven That Refused to Sing (And Other Stories),https://api.spotify.com/v1/audio-analysis/6qfovhuEiazhpsIe4UqirU,Steven Wilson,0.303,0.4380775799253932,0.54,6qfovhuEiazhpsIe4UqirU,0.134,4,0.12300000000000001,0.3797181329798368,1,The Holy Drinker,0.0385,0.5687985516094398,4,https://api.spotify.com/v1/tracks/6qfovhuEiazhpsIe4UqirU,audio_features,spotify:track:6qfovhuEiazhpsIe4UqirU,0.10099999999999999,"the holy drinker and his curse in constant serfage to unquenchable thirst  and from his stupor the night gives birth the devil rises from right out of the earth  with shaking hands and blackened heart the glass he pours, this time it's also the last  in rapt communion with himself the holy drinker is going straight in to hell  the coffin was made from a tree please hammer a nail in for me  the bottle slipped right through plague pits still underground take me down down take me in chains"
0.000791,The Raven That Refused to Sing (And Other Stories),https://api.spotify.com/v1/audio-analysis/2Be2FRwYOryoBs15fWt9FK,Steven Wilson,0.297,0.21552183715109693,0.675,2Be2FRwYOryoBs15fWt9FK,0.0016699999999999998,7,0.22,0.3043326588990441,1,The Pin Drop,0.0471,0.6869750110523989,4,https://api.spotify.com/v1/tracks/2Be2FRwYOryoBs15fWt9FK,audio_features,spotify:track:2Be2FRwYOryoBs15fWt9FK,0.04,"carried away by the river that passes through bulrushes on to the sea dragged by the current to rest on the stakes of the breakwater shaded by trees beginnings and endings, love intersecting a rift that will break us apart  love learned in turn dreams burned  i am tired of struggling and the rain is beating down on me i tried to be the way that he wanted me to be i did not hear the pin drop down i did not hear my heart  i have not lived and loved enough things are left unsaid, undone it was not to meant to be like this drifting off without a kiss we built our love, we built our ark nothing ends before it starts i cannot feel my arms and legs i don't deserve this bitter end"
0.185,The Raven That Refused to Sing (And Other Stories),https://api.spotify.com/v1/audio-analysis/7tXMYAIKHQ2nQ6hrJ4OnTV,Steven Wilson,0.315,0.5010037731593984,0.294,7tXMYAIKHQ2nQ6hrJ4OnTV,0.045,7,0.0776,0.3872531919346962,0,The Watchmaker,0.0334,0.6633965600724195,4,https://api.spotify.com/v1/tracks/7tXMYAIKHQ2nQ6hrJ4OnTV,audio_features,spotify:track:7tXMYAIKHQ2nQ6hrJ4OnTV,0.0963,"the watchmaker works all day, and long into the night he pieces things together despite his failing sight  though all the cogs connect with such poetic grace time has left its curse upon this place  each hour becomes another empty space to fill wasted with the care and virtues of his skill  the watchmaker buries something deep within his thoughts a shadow on the staircase of someone from before  this thing is broken now and cannot be repaired fifty years of compromise and aging bodies shared  eliza dear, you know there's something i should say i never really loved you but i'll miss you anyway  you were just meant to be temporary while i waited for gold we filled up the years and i found that i liked having someone to hold  but for you i had to wait until one day it was too late  cogs and levers mesh we are bound in death melt the silver down i'm still inside you"
0.256,The Raven That Refused to Sing (And Other Stories),https://api.spotify.com/v1/audio-analysis/69WzNkdbqaJEK6XanOkB4P,Steven Wilson,0.265,0.3405142544352643,0.221,69WzNkdbqaJEK6XanOkB4P,0.18600000000000003,5,0.0629,0.4532547268541129,1,The Raven That Refused to Sing,0.0329,0.7205164101808383,4,https://api.spotify.com/v1/tracks/69WzNkdbqaJEK6XanOkB4P,audio_features,spotify:track:69WzNkdbqaJEK6XanOkB4P,0.0659,sing for me sing for me you can come with me you can live with me heal my soul make me whole  (the raven sings in a dream)  sister i lost you when you were still a child but i need you now and i need our former life i'm afraid to wake i'm afraid to love  just because i'm weak you can steal my dreams you can reach inside my head and you can put your song there instead please come to me please stay with me  sing to me raven i miss her so much sing to me lily i miss you so much
0.987,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/4u5AgYLLsx2nkdtNYnJExm,Steven Wilson,0.128,0.08980790215334856,0.0173,4u5AgYLLsx2nkdtNYnJExm,0.78,9,0.099,1.0,0,Grace for Drowning,0.0429,0.8944706427233111,4,https://api.spotify.com/v1/tracks/4u5AgYLLsx2nkdtNYnJExm,audio_features,spotify:track:4u5AgYLLsx2nkdtNYnJExm,0.0464,instrumental
0.0303,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/6Bn1NUtFaxnbSY4CCb0Xzj,Steven Wilson,0.52,0.3290862987996828,0.20800000000000002,6Bn1NUtFaxnbSY4CCb0Xzj,0.29600000000000004,5,0.0819,0.4982208888578804,1,Sectarian,0.0287,0.7686101345234837,1,https://api.spotify.com/v1/tracks/6Bn1NUtFaxnbSY4CCb0Xzj,audio_features,spotify:track:6Bn1NUtFaxnbSY4CCb0Xzj,0.0376,instrumental
0.732,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/1mAfaiS8yke7hG73sp3keZ,Steven Wilson,0.196,0.3360709613741808,0.171,1mAfaiS8yke7hG73sp3keZ,0.68,11,0.0753,0.5798506942021907,0,Deform to Form a Star,0.0376,0.3827129955158839,4,https://api.spotify.com/v1/tracks/1mAfaiS8yke7hG73sp3keZ,audio_features,spotify:track:1mAfaiS8yke7hG73sp3keZ,0.049,"oh once in a while i learn how to smile horses, shadows, and rain on stone  no god here i'm sure this must be the cure for all this carrion and aimless drift  retreat from the begging and invites to the wedding revelation means nothing here  in time we forget our need to devour all the stories of tortured souls  crawl into your arms become the night forever coiled and close, the moment froze deform to form a star here on earth together i got time to share and a well used stare  this smile isn't pure certain or sure cold precision was never there  the way we uncoil return to the soil flaws are everything and chaos reigns"
0.0277,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/6eM6LP9zOo93sDaQpOi7Iv,Steven Wilson,0.456,0.2458534141490266,0.42700000000000005,6eM6LP9zOo93sDaQpOi7Iv,0.41200000000000003,0,0.0983,0.4944184748482523,0,No Part of Me,0.0328,0.8526715227047852,4,https://api.spotify.com/v1/tracks/6eM6LP9zOo93sDaQpOi7Iv,audio_features,spotify:track:6eM6LP9zOo93sDaQpOi7Iv,0.17,i feel worn out there's no point drinking when life slows right down and holds you up above the water line so sleep will never come  one last time then before i lose you you don't have to pretend i know that love for you was just security there's no part of me in you
0.75,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/60GnLUvlb4fUHThzG8rZDT,Steven Wilson,0.46399999999999997,0.19171960294402066,0.249,60GnLUvlb4fUHThzG8rZDT,0.408,0,0.0969,0.4894648712760762,1,Postcard,0.0294,0.6945643249615798,4,https://api.spotify.com/v1/tracks/60GnLUvlb4fUHThzG8rZDT,audio_features,spotify:track:60GnLUvlb4fUHThzG8rZDT,0.0914,"i think it's time that i got off the kitchen floor but is there really any point at all? waking up this morning felt the same better sleep while life is so mundane  it could have been yesterday that i locked the door i blocked the windows up so i can't be sure now i haven't even got the will to eat i'm lame and self-obsessed, that i will concede  i'd like to light a cigarette but i cannot the lighter's dead and the gas has been cut off  i'm the one you always seem to read about the fire inside my eyes has long gone out there's nothing left for me to say or do 'cause all that matters disappeared when i lost you..."
0.987,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/4aUL94mK40YoSreOU8Q8Um,Steven Wilson,0.17600000000000002,0.10226353880530653,0.0396,4aUL94mK40YoSreOU8Q8Um,0.993,3,0.1,0.9632665875950605,1,Raider Prelude,0.0391,0.7103324140544408,3,https://api.spotify.com/v1/tracks/4aUL94mK40YoSreOU8Q8Um,audio_features,spotify:track:4aUL94mK40YoSreOU8Q8Um,0.028999999999999998,instrumental
0.319,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/1MCamKVAN8QA68QYqpdCCy,Steven Wilson,0.418,0.4046401225224145,0.44299999999999995,1MCamKVAN8QA68QYqpdCCy,0.8759999999999999,9,0.0588,0.4714644526616898,0,Remainder the Black Dog,0.0264,0.511389233910865,4,https://api.spotify.com/v1/tracks/1MCamKVAN8QA68QYqpdCCy,audio_features,spotify:track:1MCamKVAN8QA68QYqpdCCy,0.28,"scintilla falling behind  did you arrive at the place that you came from? a cultivator of dread   the paranoia took root in your cold heart    neurotic up with the dawn  prescription pills to ignore, the map is useless  if you would dare to dissolve  you'd get the thing that you craved for so long now"
0.893,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/3gZLvp9VKl0S96S2Rv81xk,Steven Wilson,0.36200000000000004,0.12805119564263248,0.0911,3gZLvp9VKl0S96S2Rv81xk,0.8170000000000001,7,0.121,0.7331682132142607,1,Belle De Jour,0.0373,0.9652007326161556,4,https://api.spotify.com/v1/tracks/3gZLvp9VKl0S96S2Rv81xk,audio_features,spotify:track:3gZLvp9VKl0S96S2Rv81xk,0.0353,instrumental
0.0407,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/2KV4o3wu22oasuheejHvjf,Steven Wilson,0.512,0.20600222806953689,0.33399999999999996,2KV4o3wu22oasuheejHvjf,0.65,0,0.632,0.525465708504849,1,Index,0.0328,0.3948074777373109,4,https://api.spotify.com/v1/tracks/2KV4o3wu22oasuheejHvjf,audio_features,spotify:track:2KV4o3wu22oasuheejHvjf,0.146,"i'm a collector, i collect anything i find i never throw anything away that's mine and i'd collect you too if i was given half a chance and trap you under the glass and add my autograph  i catalog, i preserve, and i index and file you into my collectable rolodex i keep the rubbish what other people give away and keep all of the pieces in a metal tray  hoard - collect - file - index catalog - preserve - amass - index  i'm a collector and i've always been misunderstood i like the things that people always seem to overlook i gather up and catalog it in a book i wrote there's so much now that i forget if i don't make a note  if i collected you and put you in a little cage i could take you out and study you every day it isn't easy being me, it's kind of lonely work my obligation to collecting is my only thirst"
0.914,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/7eA5zUjJXy1z1Z5JWpHgCb,Steven Wilson,0.281,0.18234700934119225,0.155,7eA5zUjJXy1z1Z5JWpHgCb,0.763,0,0.1,0.6361543291704458,0,Track One,0.0364,0.5791457021957434,3,https://api.spotify.com/v1/tracks/7eA5zUjJXy1z1Z5JWpHgCb,audio_features,spotify:track:7eA5zUjJXy1z1Z5JWpHgCb,0.0414,"fall of winter, fall of all sundowns  the treachery of the coldness of your smile  violator, among the trees they hide   perambulator, fade into the night    buzz killers stride, fall into the tide headlong  twin sister stars, bouncing off cars are headstrong"
0.0753,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/6BzZeWZvzUvOkLlBC3KD9Z,Steven Wilson,0.258,1.0,0.426,6BzZeWZvzUvOkLlBC3KD9Z,0.598,2,0.0983,0.4922905183841485,0,Raider II,0.0509,0.7035009789267596,3,https://api.spotify.com/v1/tracks/6BzZeWZvzUvOkLlBC3KD9Z,audio_features,spotify:track:6BzZeWZvzUvOkLlBC3KD9Z,0.0365,"a fist will make you understand intention to raise alarm is underhand, so i cut off the phone i bind you up with tape and catch some tv it's getting late, the shadows in the street are watching us  check for fibres in the gaps between the teeth, the floorboards check the fingerprints, go through the trash maybe i just wanted some attention compulsion seeks its own way in rejection of the light every story needs to have an ending we might as well give up all this pretending and clear the air  the night is crawling closer to the action your mouth is driving me into distraction, you talk too much well every story needs to have an ending we might as well give up all this pretending and clear the air  a plague inside your home, i'm raider defiling all you own, raider a cat among the crows, i'm raider the butcher and his prose, i'm raider"
0.799,Grace for Drowning,https://api.spotify.com/v1/audio-analysis/1uoswgp0iFqFUOGxpMfniQ,Steven Wilson,0.126,0.34329327518371583,0.0539,1uoswgp0iFqFUOGxpMfniQ,0.509,9,0.0901,0.7099699993023093,1,Like Dust I Have Cleared from My Eye,0.0459,0.4345697985305572,4,https://api.spotify.com/v1/tracks/1uoswgp0iFqFUOGxpMfniQ,audio_features,spotify:track:1uoswgp0iFqFUOGxpMfniQ,0.038,"that's something that you're laughing at me and i hope you know what it is that you're laughing about 'cause it won't be long now till they're reeling you in the same situation, the same disappointment you bring so i hope you're happy with the impression you made deep in denial, like you planned it this way but you're lost to me, like dust i have cleared from my eye your words have no meaning, so i stare up into the sky  breathe in now... breathe out now..."
